offset,value
18736,3655256347
18740,1160396436
18744,571432015
18748,3822661954
18752,2768455104
18756,2633301036
18760,4165725007
18764,1493837114
18768,3929592989
18772,3345457637
18776,361578460
18780,1343563785
18784,2889196673
18788,2965238997
18792,3266260565
18796,2034728867
18800,1064054453
18804,2507325048
18808,3901507692
18812,4111567472
18816,3172580488
18820,141585804
18824,268412903
18828,2710203022
18832,418193920
18836,1890936177
18840,3098781063
18844,1422622980
18848,3290273189
18852,378795679
18856,3177719519
18860,2084243161
18864,3893084436
18868,3140487759
18872,2895861763
18876,877909940
18880,490707307
18884,1534244090
18888,2053085634
18892,4242773201
18896,1285980063
18900,1872955822
18904,3884372580
18908,1760413387
18912,1095891089
18916,3367928702
18920,3539202589
18924,657883319
18928,325122475
18932,1158113824
18936,550302387
18940,4073189966
18944,1021636071
18948,3369545498
18952,3028537519
18956,3580845331
18960,3829037421
18964,4146387307
18968,976100895
18972,2369561039
18976,4001451451
18980,33191256
18984,1271628852
18988,3912706138
18992,116383000
18996,3810391824
19000,1640091453
19004,847178288
19008,2133400042
19012,3061643228
19016,664057253
19020,2657858254
19024,152094494
19028,412713883
19032,3469965261
19036,2918847728
19040,546867148
19044,2017846337
19048,2673071979
19052,2053244344
19056,3652974269
19060,3634134867
19064,1364904299
19068,1567318592
19072,2168854424
19076,2520324011
19080,4287125441
19084,1746721025
19088,1072232304
19092,1094608607
19096,4199506703
19100,2925590645
19104,3697995078
19108,495565247
19112,3568320898
19116,2353984985
19120,1292948420
19124,2272443741
19128,69552582
19132,2350209006
19136,2637430201
19140,667369020
19144,2679950417
19148,4085903197
19152,239594230
19156,668133637
19160,3512712940
19164,1418544407
19168,2425668627
19172,4079292248
19176,2625713420
19180,1631874750
19184,3052751591
19188,2377193449
19192,4191294489
19196,3457126056
19200,829823606
19204,920761617
19208,2733888998
19212,2137539785
19216,3333368255
19220,2395564367
19224,450759397
19228,589560613
19232,1855215143
19236,1859389970
19240,4033695626
19244,2488789664
19248,1393604302
19252,1004491601
19256,2344524566
19260,476588306
19264,1268126234
19268,252023217
19272,3217837834
19276,2490926321
19280,3479475223
19284,3801536010
19288,1639759647
19292,2322781195
19296,325686029
19300,1986198897
19304,1037209709
19308,202689453
19312,3918730260
19316,1745961322
19320,4287522037
19324,1114470443
19328,1412043349
19332,2679049874
19336,1076818919
19340,3884622494
19344,1389015807
19348,2208003494
19352,1295545879
19356,3965268524
19360,2371271914
19364,4148922767
19368,3578177801
19372,1572371859
19376,363729794
19380,2446409314
19384,468978003
19388,4154118821
19392,4198016884
19396,2410658618
19400,2867518269
19404,2910571357
19408,1724366372
19412,4085027767
19416,3459636882
19420,3468347457
19424,2300854179
19428,3364255812
19432,1462898164
19436,2286415738
19440,3354707745
19444,3765101399
19448,2312430121
19452,2777209287
19456,540529017
19460,1971022148
19464,972826223
19468,3714668757
19472,601580883
19476,2070011227
19480,3994812442
19484,2270737454
19488,2886405343
19492,1714634437
19496,4193292394
19500,1390610904
19504,989064649
19508,1717497772
19512,3888990173
19516,2316257418
19520,2349172373
19524,1179401657
19528,3249474885
19532,3842271381
19536,1581479045
19540,429023491
19544,1383481284
19548,883303611
19552,741485246
19556,61589191
19560,1342494288
19564,1115619946
19568,1152469858
19572,35367016
19576,707921781
19580,1622343295
19584,2382761085
19588,3141356745
19592,3250757456
19596,3790926558
19600,4165232291
19604,42272641
19608,3080183079
19612,1267581255
19616,1372084375
19620,197171977
19624,2119911917
19628,208855297
19632,2266257055
19636,2336273702
19640,2266733570
19644,4059229409
19648,77622682
19652,2118270435
19656,2419897346
19660,3858880467
19664,905347900
19668,537005925
19672,1119198421
19676,1019850367
19680,2593258205
19684,3208222217
19688,1716049344
19692,747302478
19696,1499087632
19700,3431764311
19704,2775586720
19708,3555475994
19712,514177609
19716,3678417301
19720,1927758172
19724,1017066348
19728,3180711438
19732,1464446230
19736,2195669539
19740,1900118367
19744,2073179787
19748,4170681396
19752,1108706866
19756,3845381796
19760,3693224879
19764,2683629788
19768,750453466
19772,4099004931
19776,736556235
19780,1756669081
19784,2154392618
19788,2564830931
19792,3377737868
19796,2754569428
19800,1435717022
19804,1976735025
19808,1015722140
19812,1774698839
19816,424478233
19820,2078103190
19824,443030862
19828,1738441877
19832,506372104
19836,542176927
19840,2785523283
19844,3293590131
19848,759051493
19852,55738135
19856,3167894233
19860,849767915
19864,3816180123
19868,947814023
19872,284887131
19876,4050179400
19880,4268632122
19884,19309866
19888,165959073
19892,695795787
19896,1533393471
19900,1758509921
19904,2425049218
19908,4197002333
19912,3825695193
19916,1413065483
19920,1596603500
19924,1731154129
19928,4113656963
19932,2313914018
19936,4215437997
19940,1053059894
19944,3371242479
19948,3660544909
19952,2222756222
19956,3335748673
19960,1103386077
19964,4153676358
19968,3532115047
19972,1183299875
19976,2069996847
19980,2698704640
19984,3403270000
19988,3822922370
19992,1417133694
19996,4014946109
20000,2522355511
20004,42646556
20008,3971193996
20012,3927828807
20016,1426655789
20020,1765255455
20024,1549545421
20028,2547533867
20032,3121963352
20036,3537323434
20040,3130111746
20044,1742626405
20048,3158731462
20052,1387860595
20056,1514019267
20060,2048739199
20064,3133187109
20068,1063731912
20072,2862093257
20076,26192152
20080,291509126
20084,2855068791
20088,133864116
20092,1680317215
20096,653042422
20100,3306229368
20104,251583643
20108,2056352312
20112,2872931526
20116,4277232770
20120,405343493
20124,1311702452
20128,1740580998
20132,2631491608
20136,3025314735
20140,1790330368
20144,880837612
20148,582941102
20152,607553658
20156,1883677217
20160,4016250756
20164,17777083
20168,1612722684
20172,1299462019
20176,770703011
20180,2946693425
20184,1883667281
20188,1174635086
20192,1234329190
20196,1435437226
20200,3478836213
20204,1236939028
20208,3383216558
20212,1678473943
20216,294574639
20220,1190261179
20224,383671249
20228,432476751
20232,2727494207
20236,2591791039
20240,1277828215
20244,2571155948
20248,427643465
20252,669722601
20256,1355744306
20260,1318169245
20264,635720643
20268,3512213278
20272,3991131851
20276,1819932973
20280,4273722748
20284,3227714391
20288,3118513044
20292,4007994579
20296,2905827394
20300,2758288348
20304,3200104754
20308,2478975707
20312,4239501932
20316,840636307
20320,2636262625
20324,4082584570
20328,847610015
20332,3401857874
20336,2864533655
20340,71526000
20344,2858118400
20348,3596205559
20352,1973034613
20356,3268171408
20360,1612770833
20364,360203014
20368,1282433402
20372,2123931214
20376,4088374438
20380,3128746663
20384,1785396397
20388,1569778153
20392,2659131393
20396,2251813418
20400,3435420791
20404,4009912592
20408,3111657299
20412,4198123508
20416,3624240621
20420,3601239463
20424,4200379764
20428,733690419
20432,2562533371
20436,1528603226
20440,3211050282
20444,2524345772
20448,1854189901
20452,3724219569
20456,1025061519
20460,2736388921
20464,2517596910
20468,3111649805
20472,2307920592
20476,1106428467
20480,1596597487
20484,1334258536
20488,2683468935
20492,3054401661
20496,2376421395
20500,2530759360
20504,2296698004
20508,2473856244
20512,4189495569
20516,900651700
20520,2959537298
20524,3937126183
20528,2023456107
20532,4038440947
20536,2469727971
20540,2551147295
20544,3082870080
20548,4227648367
20552,3165369101
20556,4033207649
20560,1180208151
20564,2332671825
20568,4198666788
20572,2793532165
20576,3828408753
20580,4063279337
20584,3218559270
20588,3938387400
20592,1103756719
20596,1305786990
20600,506547006
20604,3583877240
20608,2575393617
20612,1055375624
20616,2215831996
20620,2321050460
20624,4010729750
20628,2796679668
20632,925196116
20636,1410831652
20640,4280802601
20644,945704443
20648,1859574628
20652,2722000304
20656,2889743915
20660,2131895834
20664,3619731963
20668,2045711981
20672,3205067440
20676,1336868150
20680,1269746888
20684,2497562077
20688,2200056584
20692,3338620722
20696,867908782
20700,968263764
20704,1481297028
20708,2487747619
20712,364881173
20716,1010209511
20720,1993787660
20724,2377474132
20728,2016405864
20732,1290268531
20736,3903112362
20740,3518649580
20744,814848733
20748,3429708188
20752,3218035371
20756,3461425390
20760,2451569409
20764,145668326
20768,1350171850
20772,1234521194
20776,1080432589
20780,3272658497
20784,2166593079
20788,2339804078
20792,1491981300
20796,2333358753
20800,1713411961
20804,999911738
20808,1702774912
20812,1610170919
20816,2046049134
20820,2907212020
20824,1811443276
20828,908880254
20832,332186536
20836,3681487927
20840,1774461283
20844,1736236298
20848,216439127
20852,1439589842
20856,1892325184
20860,1042882900
20864,3008938817
20868,4243857903
20872,3995391520
20876,648565163
20880,3832757274
20884,4066372406
20888,2994650530
20892,2162216959
20896,3417861211
20900,3106810136
20904,3707741690
20908,940202499
20912,197436795
20916,1788425346
20920,4067603351
20924,2401307039
20928,2288206707
20932,2323333921
20936,1530562014
20940,2870262642
20944,3722996660
20948,955539002
20952,2235007119
20956,3464735728
20960,2168094959
20964,95953397
20968,492691814
20972,2460891545
20976,1145013212
20980,3939910803
20984,963011573
20988,4102151330
20992,1905749862
20996,1728054059
21000,4218693023
21004,3676122509
21008,11752871
21012,2687965699
21016,3897397946
21020,2930815751
21024,477474856
21028,3105648610
21032,2635697382
21036,3290856832
21040,736927890
21044,3302021550
21048,2157054571
21052,2252825551
21056,3696751645
21060,2785316279
21064,1906736794
21068,429281459
21072,1710588492
21076,29077868
21080,3083349001
21084,336895743
21088,1915225467
21092,243907829
21096,1269009534
21100,59107056
21104,4150977392
21108,3379815189
21112,657764108
21116,3366369925
21120,3190631799
21124,40039068
21128,1511182364
21132,231803896
21136,1552171704
21140,2885706236
21144,1970898618
21148,3396267506
21152,309361835
21156,2091149903
21160,3241179065
21164,3891356443
21168,3569282206
21172,3527121239
21176,1294295966
21180,919262330
21184,1216147507
21188,2036833148
21192,1528934831
21196,4238366148
21200,3846919313
21204,1063502470
21208,3236398803
21212,473553672
21216,2899945736
21220,3955657650
21224,3521266177
21228,1255666741
21232,3685173087
21236,3403810231
21240,2942034739
21244,2229932593
21248,4281374911
21252,3593016067
21256,4165231823
21260,1981796890
21264,2423482160
21268,137887839
21272,1480412570
21276,2748206349
21280,3480176098
21284,682330539
21288,2338675705
21292,2383698410
21296,2310287601
21300,3923738690
21304,2145510115
21308,2926184859
21312,922602527
21316,2999856772
21320,3733653533
21324,100681809
21328,170039419
21332,2172158174
21336,4075506949
21340,183355268
21344,1583449415
21348,275788205
21352,1577034635
21356,4198489646
21360,3730472318
21364,576555337
21368,1055644718
21372,3387470744
21376,3746183821
21380,3708138933
21384,3788978290
21388,2887021498
21392,4092144826
21396,1372896460
21400,149478702
21404,2842467768
21408,84835929
21412,4106588406
21416,2648380240
21420,3221676908
21424,3799070092
21428,628973041
21432,4265830269
21436,589256125
21440,3502999820
21444,1097906892
21448,1020879254
21452,2046603009
21456,3309351419
21460,829551918
21464,1799231124
21468,631450696
21472,2076495358
21476,767588508
21480,3862718727
21484,724249135
21488,3443791902
21492,3587455420
21496,2533973484
21500,3830975993
21504,3170594979
21508,863810236
21512,1996530397
21516,884615396
21520,1225546
21524,2417731331
21528,274067106
21532,556892765
21536,189809662
21540,56414676
21544,3827496838
21548,3394567356
21552,3435072747
21556,3273191531
21560,1954212938
21564,1336692097
21568,3359075111
21572,4123884979
21576,3871995539
21580,3241592340
21584,2029189643
21588,3062714159
21592,1553390557
21596,361301854
21600,1899588067
21604,923164084
21608,855657626
21612,1727355426
21616,3324598460
21620,4071117755
21624,3424072466
21628,429128254
21632,3963603206
21636,1876920058
21640,1579404897
21644,959701878
21648,2192076266
21652,2301825276
21656,601732833
21660,1968721658
21664,3916080777
21668,3276911130
